session_id,server_id,start,end,real_time_start,real_time_end,game_time_start,game_time_end,last_heartbeat
7521,530,2018-02-23 07:34:48,2018-02-23 11:34:48,38674,53074,840,0,2018-02-23 11:34:48
7522,710,2018-02-17 02:30:38,2018-02-17 06:30:38,42528,56928,456,0,2018-02-17 06:30:38
7523,7,2018-02-03 00:24:23,2018-02-03 04:24:23,4897,19297,191,0,2018-02-03 04:24:23
7524,775,2018-01-11 02:36:26,2018-01-11 06:36:26,35935,50335,875,0,2018-01-11 06:36:26
7525,974,2018-02-04 12:55:18,,31459,33656,818,0,2018-02-04 13:31:55
7526,476,2018-01-22 17:42:43,2018-01-22 21:42:43,45533,59933,782,0,2018-01-22 21:42:43
7527,304,2018-01-09 01:57:14,,12377,23086,689,0,2018-01-09 04:55:43
7528,105,2018-01-06 17:27:10,,44906,57163,817,0,2018-01-06 20:51:27
7529,890,2018-02-23 19:37:49,2018-02-23 23:37:49,35602,50002,285,0,2018-02-23 23:37:49
7530,75,2018-01-29 23:10:54,,9782,23944,554,0,2018-01-30 03:06:56
7531,600,2018-02-23 14:55:30,,21123,33680,45,0,2018-02-23 18:24:47
7532,442,2018-02-17 21:51:05,2018-02-18 01:51:05,23003,37403,320,0,2018-02-18 01:51:05
7533,13,2018-02-15 00:04:49,,45528,53272,80,0,2018-02-15 02:13:53
7534,317,2018-01-30 08:28:07,2018-01-30 12:28:07,27988,42388,857,0,2018-01-30 12:28:07
7535,367,2018-01-07 06:53:19,2018-01-07 10:53:19,18805,33205,352,0,2018-01-07 10:53:19
7536,376,2018-02-02 17:55:39,,3500,5674,192,0,2018-02-02 18:31:53
7537,943,2018-02-19 13:44:07,2018-02-19 17:44:07,52001,66401,24,0,2018-02-19 17:44:07
7538,531,2018-01-16 22:46:20,2018-01-17 02:46:20,19046,33446,163,0,2018-01-17 02:46:20
7539,991,2018-01-25 08:29:49,2018-01-25 12:29:49,15757,30157,160,0,2018-01-25 12:29:49
7540,500,2018-01-31 06:14:37,2018-01-31 10:14:37,37914,52314,372,0,2018-01-31 10:14:37
7541,360,2018-02-28 22:18:54,,2253,2620,554,0,2018-02-28 22:25:01
7542,492,2018-01-20 18:57:22,,54068,57574,476,0,2018-01-20 19:55:48
7543,753,2018-02-28 18:55:19,2018-02-28 22:55:19,11683,26083,465,0,2018-02-28 22:55:19
7544,764,2018-02-12 02:26:31,2018-02-12 06:26:31,36771,51171,522,0,2018-02-12 06:26:31
7545,610,2018-01-04 18:03:08,2018-01-04 22:03:08,17472,31872,498,0,2018-01-04 22:03:08
7546,229,2018-02-26 02:59:19,2018-02-26 06:59:19,3696,18096,186,0,2018-02-26 06:59:19
7547,758,2018-01-21 12:41:58,2018-01-21 16:41:58,47781,62181,75,0,2018-01-21 16:41:58
7548,379,2018-02-11 06:37:48,2018-02-11 10:37:48,14535,28935,429,0,2018-02-11 10:37:48
7549,791,2018-02-22 22:47:19,,52769,58920,633,0,2018-02-23 00:29:50
7550,543,2018-01-09 03:06:23,2018-01-09 07:06:23,19395,33795,749,0,2018-01-09 07:06:23
7551,859,2018-01-03 19:06:33,2018-01-03 23:06:33,52828,67228,824,0,2018-01-03 23:06:33
7552,581,2018-01-14 00:54:54,2018-01-14 04:54:54,16794,31194,998,0,2018-01-14 04:54:54
7553,635,2018-02-21 16:24:57,2018-02-21 20:24:57,51633,66033,870,0,2018-02-21 20:24:57
7554,399,2018-01-27 13:17:40,,19646,22082,840,0,2018-01-27 13:58:16
7555,990,2018-02-21 06:46:25,2018-02-21 10:46:25,1254,15654,958,0,2018-02-21 10:46:25
7556,112,2018-01-24 04:10:15,2018-01-24 08:10:15,20376,34776,89,0,2018-01-24 08:10:15
7557,180,2018-01-18 04:58:39,2018-01-18 08:58:39,7831,22231,862,0,2018-01-18 08:58:39
7558,60,2018-02-16 14:28:03,2018-02-16 18:28:03,21700,36100,501,0,2018-02-16 18:28:03
7559,621,2018-01-20 17:56:54,2018-01-20 21:56:54,11056,25456,772,0,2018-01-20 21:56:54
7560,917,2018-02-22 07:12:42,,36155,45432,989,0,2018-02-22 09:47:19
7561,379,2018-01-08 23:14:03,,26940,39268,577,0,2018-01-09 02:39:31
7562,519,2018-01-20 20:57:24,2018-01-21 00:57:24,55564,69964,249,0,2018-01-21 00:57:24
7563,243,2018-01-31 12:52:01,2018-01-31 16:52:01,57092,71492,47,0,2018-01-31 16:52:01
7564,382,2018-01-21 09:00:11,,19199,19724,523,0,2018-01-21 09:08:56
7565,519,2018-01-08 20:14:49,2018-01-09 00:14:49,17524,31924,243,0,2018-01-09 00:14:49
7566,170,2018-02-20 15:32:29,2018-02-20 19:32:29,59747,74147,2,0,2018-02-20 19:32:29
7567,556,2018-01-15 01:02:23,2018-01-15 05:02:23,55712,70112,922,0,2018-01-15 05:02:23
7568,274,2018-02-01 12:01:45,2018-02-01 16:01:45,41336,55736,592,0,2018-02-01 16:01:45
7569,770,2018-01-23 18:13:26,2018-01-23 22:13:26,36540,50940,449,0,2018-01-23 22:13:26
7570,318,2018-01-28 16:21:33,2018-01-28 20:21:33,5570,19970,446,0,2018-01-28 20:21:33
7571,547,2018-02-23 10:11:01,,33642,46418,387,0,2018-02-23 13:43:57
7572,694,2018-01-01 23:13:22,2018-01-02 03:13:22,21326,35726,14,0,2018-01-02 03:13:22
7573,918,2018-01-24 03:40:05,2018-01-24 07:40:05,55393,69793,200,0,2018-01-24 07:40:05
7574,254,2018-01-13 01:23:58,2018-01-13 05:23:58,53613,68013,435,0,2018-01-13 05:23:58
7575,159,2018-02-09 00:25:39,2018-02-09 04:25:39,44506,58906,392,0,2018-02-09 04:25:39
7576,694,2018-02-17 01:11:58,2018-02-17 05:11:58,54038,68438,104,0,2018-02-17 05:11:58
7577,493,2018-02-03 12:31:39,,29053,34734,261,0,2018-02-03 14:06:20
7578,802,2018-02-04 14:24:27,,33963,44945,273,0,2018-02-04 17:27:29
7579,265,2018-02-28 21:07:18,,22972,25833,342,0,2018-02-28 21:54:59
7580,317,2018-01-07 04:00:47,2018-01-07 08:00:47,30490,44890,400,0,2018-01-07 08:00:47
7581,362,2018-01-19 17:36:15,,49303,58815,393,0,2018-01-19 20:14:47
7582,694,2018-02-10 07:29:13,,28367,35815,256,0,2018-02-10 09:33:21
7583,909,2018-01-30 06:56:29,2018-01-30 10:56:29,16774,31174,895,0,2018-01-30 10:56:29
7584,711,2018-01-19 09:47:03,,19919,26619,859,0,2018-01-19 11:38:43
7585,837,2018-01-08 12:28:10,2018-01-08 16:28:10,27534,41934,951,0,2018-01-08 16:28:10
7586,8,2018-02-15 20:34:28,2018-02-16 00:34:28,3551,17951,365,0,2018-02-16 00:34:28
7587,893,2018-02-12 21:30:48,2018-02-13 01:30:48,40106,54506,384,0,2018-02-13 01:30:48
7588,17,2018-02-18 02:31:06,,30948,40170,568,0,2018-02-18 05:04:48
7589,761,2018-02-27 23:54:54,2018-02-28 03:54:54,53041,67441,449,0,2018-02-28 03:54:54
7590,654,2018-02-16 12:16:26,2018-02-16 16:16:26,7048,21448,617,0,2018-02-16 16:16:26
7591,446,2018-02-24 18:26:17,2018-02-24 22:26:17,25936,40336,459,0,2018-02-24 22:26:17
7592,537,2018-01-16 12:14:46,,7362,8372,797,0,2018-01-16 12:31:36
7593,806,2018-01-05 01:30:58,2018-01-05 05:30:58,43338,57738,256,0,2018-01-05 05:30:58
7594,758,2018-02-10 21:00:21,2018-02-11 01:00:21,31986,46386,667,0,2018-02-11 01:00:21
7595,554,2018-01-22 12:54:02,2018-01-22 16:54:02,15721,30121,557,0,2018-01-22 16:54:02
7596,33,2018-01-11 15:53:06,2018-01-11 19:53:06,48539,62939,735,0,2018-01-11 19:53:06
7597,525,2018-02-24 21:43:48,2018-02-25 01:43:48,2263,16663,94,0,2018-02-25 01:43:48
7598,153,2018-01-25 11:21:22,,19530,25449,171,0,2018-01-25 13:00:01
7599,424,2018-02-07 19:04:42,,8257,16706,378,0,2018-02-07 21:25:31
7600,800,2018-01-17 08:46:04,2018-01-17 12:46:04,31490,45890,799,0,2018-01-17 12:46:04
7601,951,2018-01-08 13:45:57,,11875,24354,423,0,2018-01-08 17:13:56
7602,788,2018-01-27 15:54:07,2018-01-27 19:54:07,24543,38943,752,0,2018-01-27 19:54:07
7603,531,2018-02-17 00:12:22,2018-02-17 04:12:22,31617,46017,75,0,2018-02-17 04:12:22
7604,770,2018-02-22 21:00:46,,13965,20279,180,0,2018-02-22 22:46:00
7605,731,2018-02-21 22:48:49,2018-02-22 02:48:49,59850,74250,200,0,2018-02-22 02:48:49
7606,927,2018-01-12 22:58:46,2018-01-13 02:58:46,52113,66513,361,0,2018-01-13 02:58:46
7607,198,2018-01-28 15:57:30,,25892,26593,175,0,2018-01-28 16:09:11
7608,850,2018-02-22 19:02:53,2018-02-22 23:02:53,21765,36165,589,0,2018-02-22 23:02:53
7609,315,2018-01-19 21:02:09,2018-01-20 01:02:09,7120,21520,23,0,2018-01-20 01:02:09
7610,52,2018-01-26 14:05:34,2018-01-26 18:05:34,44039,58439,379,0,2018-01-26 18:05:34
7611,962,2018-02-18 23:12:32,,39534,43540,297,0,2018-02-19 00:19:18
7612,101,2018-02-13 16:04:56,2018-02-13 20:04:56,56209,70609,6,0,2018-02-13 20:04:56
7613,839,2018-02-18 04:09:21,2018-02-18 08:09:21,833,15233,371,0,2018-02-18 08:09:21
7614,932,2018-02-17 18:56:34,2018-02-17 22:56:34,50745,65145,290,0,2018-02-17 22:56:34
7615,668,2018-01-02 01:16:08,,3474,12155,65,0,2018-01-02 03:40:49
7616,545,2018-01-19 01:57:44,,58070,72123,180,0,2018-01-19 05:51:57
7617,457,2018-01-02 12:15:04,2018-01-02 16:15:04,18506,32906,542,0,2018-01-02 16:15:04
7618,286,2018-01-07 05:41:44,2018-01-07 09:41:44,29858,44258,606,0,2018-01-07 09:41:44
7619,133,2018-01-05 09:37:00,,46142,49092,155,0,2018-01-05 10:26:10
7620,115,2018-01-17 14:32:38,2018-01-17 18:32:38,31893,46293,21,0,2018-01-17 18:32:38
7621,304,2018-01-05 12:23:05,2018-01-05 16:23:05,56226,70626,382,0,2018-01-05 16:23:05
7622,294,2018-01-26 23:03:06,2018-01-27 03:03:06,4550,18950,292,0,2018-01-27 03:03:06
7623,637,2018-01-17 12:59:31,2018-01-17 16:59:31,31291,45691,500,0,2018-01-17 16:59:31
7624,49,2018-02-22 09:48:01,2018-02-22 13:48:01,40148,54548,774,0,2018-02-22 13:48:01
7625,157,2018-02-13 17:49:06,2018-02-13 21:49:06,27685,42085,590,0,2018-02-13 21:49:06
7626,857,2018-01-24 03:22:10,2018-01-24 07:22:10,3052,17452,144,0,2018-01-24 07:22:10
7627,968,2018-01-19 07:49:28,2018-01-19 11:49:28,17326,31726,447,0,2018-01-19 11:49:28
7628,526,2018-01-14 12:43:49,,52684,61649,933,0,2018-01-14 15:13:14
7629,860,2018-01-12 00:10:16,,34252,44922,945,0,2018-01-12 03:08:06
7630,655,2018-02-01 03:31:02,2018-02-01 07:31:02,22186,36586,517,0,2018-02-01 07:31:02
7631,614,2018-02-23 10:15:02,2018-02-23 14:15:02,17497,31897,877,0,2018-02-23 14:15:02
7632,912,2018-02-22 17:03:17,2018-02-22 21:03:17,26610,41010,760,0,2018-02-22 21:03:17
7633,289,2018-02-06 12:22:24,,9373,14633,673,0,2018-02-06 13:50:04
7634,521,2018-01-03 17:58:33,2018-01-03 21:58:33,49594,63994,833,0,2018-01-03 21:58:33
7635,385,2018-01-22 10:20:46,,21679,26629,515,0,2018-01-22 11:43:16
7636,187,2018-02-20 09:35:34,2018-02-20 13:35:34,25349,39749,649,0,2018-02-20 13:35:34
7637,193,2018-02-22 06:58:29,2018-02-22 10:58:29,47859,62259,525,0,2018-02-22 10:58:29
7638,708,2018-01-07 04:15:06,,37934,45588,316,0,2018-01-07 06:22:40
7639,912,2018-02-18 15:50:48,,17715,30905,76,0,2018-02-18 19:30:38
7640,271,2018-01-05 10:52:33,2018-01-05 14:52:33,13604,28004,804,0,2018-01-05 14:52:33
7641,326,2018-01-12 22:44:40,2018-01-13 02:44:40,24501,38901,619,0,2018-01-13 02:44:40
7642,373,2018-01-14 05:45:17,,19952,29366,430,0,2018-01-14 08:22:11
7643,38,2018-01-26 14:24:06,,32397,35505,570,0,2018-01-26 15:15:54
7644,78,2018-02-18 07:17:33,2018-02-18 11:17:33,20169,34569,914,0,2018-02-18 11:17:33
7645,77,2018-02-12 11:06:16,2018-02-12 15:06:16,42183,56583,842,0,2018-02-12 15:06:16
7646,168,2018-02-18 12:42:58,2018-02-18 16:42:58,23018,37418,571,0,2018-02-18 16:42:58
7647,360,2018-01-08 04:19:31,2018-01-08 08:19:31,39160,53560,588,0,2018-01-08 08:19:31
7648,478,2018-01-20 16:33:08,,9955,16327,232,0,2018-01-20 18:19:20
7649,175,2018-01-22 12:35:57,,49475,53639,495,0,2018-01-22 13:45:21
7650,979,2018-01-20 07:16:06,2018-01-20 11:16:06,38584,52984,198,0,2018-01-20 11:16:06
7651,345,2018-02-12 16:58:02,,40077,42910,72,0,2018-02-12 17:45:15
7652,957,2018-01-17 20:06:40,,814,11292,807,0,2018-01-17 23:01:18
7653,923,2018-01-15 15:27:44,,7655,19699,726,0,2018-01-15 18:48:28
7654,532,2018-01-12 00:50:36,2018-01-12 04:50:36,43404,57804,458,0,2018-01-12 04:50:36
7655,121,2018-01-20 14:25:04,2018-01-20 18:25:04,22883,37283,861,0,2018-01-20 18:25:04
7656,118,2018-02-02 07:45:20,2018-02-02 11:45:20,38519,52919,308,0,2018-02-02 11:45:20
7657,710,2018-01-25 03:26:36,2018-01-25 07:26:36,41860,56260,209,0,2018-01-25 07:26:36
7658,873,2018-01-15 05:16:44,2018-01-15 09:16:44,42489,56889,810,0,2018-01-15 09:16:44
7659,158,2018-02-07 20:44:44,2018-02-08 00:44:44,25055,39455,259,0,2018-02-08 00:44:44
7660,30,2018-01-02 03:29:23,2018-01-02 07:29:23,18311,32711,979,0,2018-01-02 07:29:23
7661,934,2018-02-26 03:24:32,2018-02-26 07:24:32,31877,46277,88,0,2018-02-26 07:24:32
7662,141,2018-01-13 07:11:18,,55562,63013,79,0,2018-01-13 09:15:29
7663,85,2018-01-24 21:04:21,,9912,15431,545,0,2018-01-24 22:36:20
7664,34,2018-01-11 04:59:21,2018-01-11 08:59:21,36303,50703,357,0,2018-01-11 08:59:21
7665,656,2018-01-07 19:50:18,,115,9865,201,0,2018-01-07 22:32:48
7666,386,2018-02-02 13:59:25,2018-02-02 17:59:25,48586,62986,564,0,2018-02-02 17:59:25
7667,666,2018-02-15 08:42:39,,4990,19280,682,0,2018-02-15 12:40:49
7668,841,2018-02-04 05:36:54,2018-02-04 09:36:54,15692,30092,525,0,2018-02-04 09:36:54
7669,967,2018-01-13 02:24:41,2018-01-13 06:24:41,4540,18940,573,0,2018-01-13 06:24:41
7670,278,2018-02-23 06:30:16,2018-02-23 10:30:16,41530,55930,367,0,2018-02-23 10:30:16
7671,356,2018-02-23 08:37:41,,52325,53113,807,0,2018-02-23 08:50:49
7672,682,2018-01-10 18:25:19,2018-01-10 22:25:19,33248,47648,438,0,2018-01-10 22:25:19
7673,539,2018-02-14 12:30:25,2018-02-14 16:30:25,47709,62109,850,0,2018-02-14 16:30:25
7674,935,2018-02-27 17:06:35,2018-02-27 21:06:35,48597,62997,813,0,2018-02-27 21:06:35
7675,921,2018-02-12 18:54:03,,18233,18300,446,0,2018-02-12 18:55:10
7676,792,2018-02-03 19:06:23,2018-02-03 23:06:23,26808,41208,957,0,2018-02-03 23:06:23
7677,192,2018-01-08 16:16:30,2018-01-08 20:16:30,28861,43261,778,0,2018-01-08 20:16:30
7678,437,2018-01-16 07:09:52,2018-01-16 11:09:52,13823,28223,164,0,2018-01-16 11:09:52
7679,444,2018-02-01 04:50:32,2018-02-01 08:50:32,24288,38688,236,0,2018-02-01 08:50:32
7680,285,2018-01-05 18:41:39,,11292,23466,875,0,2018-01-05 22:04:33
7681,243,2018-01-16 19:43:20,,38823,52543,321,0,2018-01-16 23:32:00
7682,916,2018-02-24 11:12:48,2018-02-24 15:12:48,39877,54277,386,0,2018-02-24 15:12:48
7683,918,2018-02-22 00:58:41,,6280,7850,900,0,2018-02-22 01:24:51
7684,351,2018-02-07 14:49:35,2018-02-07 18:49:35,13070,27470,394,0,2018-02-07 18:49:35
7685,460,2018-01-10 12:47:48,2018-01-10 16:47:48,54007,68407,2,0,2018-01-10 16:47:48
7686,941,2018-02-27 13:02:59,2018-02-27 17:02:59,35674,50074,10,0,2018-02-27 17:02:59
7687,649,2018-01-11 14:46:36,2018-01-11 18:46:36,9809,24209,17,0,2018-01-11 18:46:36
7688,185,2018-02-13 03:53:55,2018-02-13 07:53:55,46986,61386,888,0,2018-02-13 07:53:55
7689,354,2018-02-23 04:20:34,,53484,60800,814,0,2018-02-23 06:22:30
7690,271,2018-01-14 20:37:16,2018-01-15 00:37:16,57116,71516,174,0,2018-01-15 00:37:16
7691,379,2018-02-11 22:46:53,2018-02-12 02:46:53,29861,44261,47,0,2018-02-12 02:46:53
7692,369,2018-01-15 19:14:30,2018-01-15 23:14:30,40504,54904,631,0,2018-01-15 23:14:30
7693,207,2018-02-03 05:51:08,,24015,37134,114,0,2018-02-03 09:29:47
7694,819,2018-01-13 04:17:52,,18614,27510,686,0,2018-01-13 06:46:08
7695,213,2018-01-25 08:28:22,2018-01-25 12:28:22,55794,70194,870,0,2018-01-25 12:28:22
7696,499,2018-01-27 18:56:23,,46781,59171,78,0,2018-01-27 22:22:53
7697,604,2018-01-16 13:17:48,2018-01-16 17:17:48,3579,17979,854,0,2018-01-16 17:17:48
7698,35,2018-01-27 12:06:07,,10807,20554,422,0,2018-01-27 14:48:34
7699,119,2018-02-06 08:30:56,,53831,54437,46,0,2018-02-06 08:41:02
7700,23,2018-01-15 01:54:44,2018-01-15 05:54:44,13854,28254,574,0,2018-01-15 05:54:44
7701,804,2018-02-18 16:46:22,,24968,32754,112,0,2018-02-18 18:56:08
7702,982,2018-01-23 09:23:52,2018-01-23 13:23:52,46397,60797,879,0,2018-01-23 13:23:52
7703,392,2018-01-24 04:50:43,,18772,33051,496,0,2018-01-24 08:48:42
7704,86,2018-01-11 19:05:47,,21479,23613,129,0,2018-01-11 19:41:21
7705,272,2018-01-24 16:05:36,,34892,37056,590,0,2018-01-24 16:41:40
7706,768,2018-02-19 17:33:25,,772,9143,587,0,2018-02-19 19:52:56
7707,348,2018-01-30 00:03:37,2018-01-30 04:03:37,2758,17158,829,0,2018-01-30 04:03:37
7708,158,2018-01-15 11:42:07,2018-01-15 15:42:07,20523,34923,59,0,2018-01-15 15:42:07
7709,450,2018-02-10 17:39:06,,44832,49229,805,0,2018-02-10 18:52:23
7710,364,2018-01-21 20:21:22,2018-01-22 00:21:22,23744,38144,737,0,2018-01-22 00:21:22
7711,110,2018-01-16 17:16:41,2018-01-16 21:16:41,52809,67209,836,0,2018-01-16 21:16:41
7712,958,2018-02-13 11:01:53,2018-02-13 15:01:53,24422,38822,455,0,2018-02-13 15:01:53
7713,819,2018-01-01 02:42:37,2018-01-01 06:42:37,18629,33029,598,0,2018-01-01 06:42:37
7714,655,2018-01-21 03:36:02,2018-01-21 07:36:02,37034,51434,878,0,2018-01-21 07:36:02
7715,347,2018-02-16 08:21:53,,30459,34839,85,0,2018-02-16 09:34:53
7716,122,2018-01-28 14:30:52,2018-01-28 18:30:52,13510,27910,139,0,2018-01-28 18:30:52
7717,1,2018-02-28 20:30:52,2018-03-01 00:30:52,13197,27597,580,0,2018-03-01 00:30:52
7718,207,2018-01-28 09:20:56,,22504,34466,974,0,2018-01-28 12:40:18
7719,492,2018-02-21 04:00:04,2018-02-21 08:00:04,19224,33624,624,0,2018-02-21 08:00:04
7720,913,2018-02-06 21:38:39,2018-02-07 01:38:39,33563,47963,26,0,2018-02-07 01:38:39
7721,36,2018-02-04 04:30:26,2018-02-04 08:30:26,35739,50139,164,0,2018-02-04 08:30:26
7722,264,2018-01-03 05:37:49,,32259,35791,460,0,2018-01-03 06:36:41
7723,269,2018-01-25 22:46:34,2018-01-26 02:46:34,46608,61008,689,0,2018-01-26 02:46:34
7724,630,2018-01-17 06:09:16,2018-01-17 10:09:16,13159,27559,785,0,2018-01-17 10:09:16
7725,544,2018-01-26 10:02:55,,5111,6432,900,0,2018-01-26 10:24:56
7726,348,2018-01-11 20:06:59,,29739,34130,929,0,2018-01-11 21:20:10
7727,634,2018-01-29 14:04:00,,44761,45463,32,0,2018-01-29 14:15:42
7728,865,2018-02-10 16:34:40,2018-02-10 20:34:40,20759,35159,851,0,2018-02-10 20:34:40
7729,986,2018-02-17 13:24:33,,49940,53484,845,0,2018-02-17 14:23:37
7730,416,2018-02-07 10:46:23,,46949,56804,784,0,2018-02-07 13:30:38
7731,478,2018-01-10 15:58:53,2018-01-10 19:58:53,9858,24258,142,0,2018-01-10 19:58:53
7732,503,2018-02-03 05:18:59,2018-02-03 09:18:59,27834,42234,183,0,2018-02-03 09:18:59
7733,822,2018-02-12 01:12:49,2018-02-12 05:12:49,17883,32283,433,0,2018-02-12 05:12:49
7734,888,2018-01-13 21:31:06,2018-01-14 01:31:06,3395,17795,225,0,2018-01-14 01:31:06
7735,192,2018-01-11 08:44:01,2018-01-11 12:44:01,11384,25784,810,0,2018-01-11 12:44:01
7736,71,2018-02-01 19:24:41,2018-02-01 23:24:41,53603,68003,201,0,2018-02-01 23:24:41
7737,979,2018-01-06 06:33:28,,13876,22760,594,0,2018-01-06 09:01:32
7738,694,2018-02-12 08:21:08,,55727,67184,250,0,2018-02-12 11:32:05
7739,585,2018-01-13 00:51:20,2018-01-13 04:51:20,36279,50679,320,0,2018-01-13 04:51:20
7740,546,2018-02-04 16:44:31,2018-02-04 20:44:31,42455,56855,130,0,2018-02-04 20:44:31
7741,618,2018-02-06 19:00:48,2018-02-06 23:00:48,11506,25906,298,0,2018-02-06 23:00:48
7742,879,2018-01-10 11:04:11,,38162,52439,788,0,2018-01-10 15:02:08
7743,407,2018-01-31 04:24:55,,8924,9089,977,0,2018-01-31 04:27:40
7744,466,2018-01-09 19:46:00,2018-01-09 23:46:00,1706,16106,537,0,2018-01-09 23:46:00
7745,313,2018-02-03 07:18:34,,41667,52557,898,0,2018-02-03 10:20:04
7746,839,2018-01-10 14:35:04,,14404,17354,601,0,2018-01-10 15:24:14
7747,126,2018-02-04 06:17:55,2018-02-04 10:17:55,43532,57932,183,0,2018-02-04 10:17:55
7748,710,2018-02-26 17:26:35,,50451,59590,974,0,2018-02-26 19:58:54
7749,496,2018-01-07 03:55:33,2018-01-07 07:55:33,7097,21497,415,0,2018-01-07 07:55:33
7750,528,2018-02-27 01:03:28,,3939,4033,384,0,2018-02-27 01:05:02
7751,124,2018-02-12 20:50:12,2018-02-13 00:50:12,55748,70148,78,0,2018-02-13 00:50:12
7752,815,2018-02-16 03:57:13,2018-02-16 07:57:13,9274,23674,396,0,2018-02-16 07:57:13
7753,282,2018-01-08 07:42:52,,48991,54488,607,0,2018-01-08 09:14:29
7754,768,2018-01-12 20:35:00,2018-01-13 00:35:00,14059,28459,147,0,2018-01-13 00:35:00
7755,567,2018-01-17 10:58:26,2018-01-17 14:58:26,8178,22578,252,0,2018-01-17 14:58:26
7756,808,2018-01-19 06:28:48,,56093,65993,212,0,2018-01-19 09:13:48
7757,386,2018-02-08 03:33:32,,27075,30521,173,0,2018-02-08 04:30:58
7758,428,2018-01-01 01:04:32,2018-01-01 05:04:32,57968,72368,7,0,2018-01-01 05:04:32
7759,885,2018-01-03 17:25:48,2018-01-03 21:25:48,22665,37065,381,0,2018-01-03 21:25:48
7760,125,2018-02-24 03:43:07,,12910,25695,414,0,2018-02-24 07:16:12
7761,40,2018-01-17 17:39:56,2018-01-17 21:39:56,20669,35069,65,0,2018-01-17 21:39:56
7762,306,2018-02-21 06:56:13,,51587,62545,20,0,2018-02-21 09:58:51
7763,941,2018-01-03 04:57:43,,21630,22466,432,0,2018-01-03 05:11:39
7764,931,2018-02-03 06:49:48,2018-02-03 10:49:48,13646,28046,653,0,2018-02-03 10:49:48
7765,45,2018-02-08 11:14:55,2018-02-08 15:14:55,9970,24370,250,0,2018-02-08 15:14:55
7766,74,2018-01-17 09:01:57,2018-01-17 13:01:57,26271,40671,636,0,2018-01-17 13:01:57
7767,666,2018-01-02 08:43:32,2018-01-02 12:43:32,9485,23885,389,0,2018-01-02 12:43:32
7768,381,2018-02-23 16:56:34,,18878,24224,830,0,2018-02-23 18:25:40
7769,543,2018-02-15 06:23:55,2018-02-15 10:23:55,14623,29023,456,0,2018-02-15 10:23:55
7770,65,2018-02-26 17:38:06,,38505,49623,763,0,2018-02-26 20:43:24
7771,820,2018-01-17 21:00:03,2018-01-18 01:00:03,55027,69427,295,0,2018-01-18 01:00:03
7772,592,2018-02-19 15:24:18,2018-02-19 19:24:18,11657,26057,475,0,2018-02-19 19:24:18
7773,643,2018-02-20 21:34:40,,48876,58143,92,0,2018-02-21 00:09:07
7774,519,2018-01-22 07:53:37,2018-01-22 11:53:37,31991,46391,564,0,2018-01-22 11:53:37
7775,882,2018-02-11 19:36:06,2018-02-11 23:36:06,56266,70666,141,0,2018-02-11 23:36:06
7776,427,2018-02-06 01:59:45,2018-02-06 05:59:45,17324,31724,371,0,2018-02-06 05:59:45
7777,394,2018-01-13 18:06:49,2018-01-13 22:06:49,51978,66378,655,0,2018-01-13 22:06:49
7778,278,2018-02-15 16:55:24,2018-02-15 20:55:24,41290,55690,581,0,2018-02-15 20:55:24
7779,939,2018-01-02 08:49:20,,7450,9596,361,0,2018-01-02 09:25:06
7780,808,2018-01-17 22:31:43,2018-01-18 02:31:43,58378,72778,968,0,2018-01-18 02:31:43
7781,448,2018-01-29 11:24:04,2018-01-29 15:24:04,21466,35866,314,0,2018-01-29 15:24:04
7782,176,2018-01-23 04:12:16,2018-01-23 08:12:16,46913,61313,140,0,2018-01-23 08:12:16
7783,751,2018-01-16 07:38:22,2018-01-16 11:38:22,20371,34771,523,0,2018-01-16 11:38:22
7784,253,2018-01-18 07:36:08,,35004,47370,407,0,2018-01-18 11:02:14
7785,181,2018-02-17 00:56:44,2018-02-17 04:56:44,58985,73385,997,0,2018-02-17 04:56:44
7786,310,2018-01-21 11:48:04,2018-01-21 15:48:04,32417,46817,406,0,2018-01-21 15:48:04
7787,525,2018-01-20 23:43:03,2018-01-21 03:43:03,1295,15695,585,0,2018-01-21 03:43:03
7788,817,2018-01-06 17:53:37,2018-01-06 21:53:37,37874,52274,587,0,2018-01-06 21:53:37
7789,429,2018-02-23 08:22:42,2018-02-23 12:22:42,4566,18966,675,0,2018-02-23 12:22:42
7790,427,2018-01-02 13:28:18,,320,9419,526,0,2018-01-02 15:59:57
7791,457,2018-01-26 06:47:08,2018-01-26 10:47:08,49525,63925,795,0,2018-01-26 10:47:08
7792,789,2018-01-28 04:13:07,,640,4502,949,0,2018-01-28 05:17:29
7793,130,2018-02-06 02:27:13,2018-02-06 06:27:13,46725,61125,915,0,2018-02-06 06:27:13
7794,895,2018-01-29 01:44:49,2018-01-29 05:44:49,23839,38239,419,0,2018-01-29 05:44:49
7795,967,2018-02-05 22:06:38,2018-02-06 02:06:38,20044,34444,992,0,2018-02-06 02:06:38
7796,941,2018-02-09 10:30:05,,20751,28838,949,0,2018-02-09 12:44:52
7797,759,2018-02-23 18:59:48,2018-02-23 22:59:48,44274,58674,113,0,2018-02-23 22:59:48
7798,736,2018-01-16 17:09:53,,49025,56597,568,0,2018-01-16 19:16:05
7799,396,2018-01-04 09:59:56,,36346,44766,946,0,2018-01-04 12:20:16
7800,586,2018-01-02 14:11:54,2018-01-02 18:11:54,19034,33434,612,0,2018-01-02 18:11:54
