ucid,name,lives,banned
14161b47-e69e-468a-a492-1686d85ce21c,lgreenland6ah,2,false
78c61f75-63ca-401d-9141-b1c8a1dbd964,opawlicki6ai,3,true
681b2e12-0b4b-4f25-9e2d-9c9839e21434,mbirdwhistle6aj,2,true
909c4a98-c68f-4549-9a0a-c68c74a07642,sshurrock6ak,5,true
0ff72e15-fb21-416f-8a65-de67dd58fc44,rtwatt6al,2,true
3b42d385-5bd4-4c03-b21e-9fffe1665358,sfilippone6am,3,false
2aa6fd95-2764-47fb-afd6-74a37bf3ac24,gpardey6an,1,false
3ac13d90-e646-40a9-ab65-f134f2f05a56,fglisane6ao,2,false
04f18acc-1606-49e8-93bf-75be2c27102c,hbehninck6ap,5,false
789cef9f-999f-4e6d-978d-6b771dd7f2b3,ekalisch6aq,1,false
44ae8463-d318-4f87-b1d6-7696ca0708b2,gstorah6ar,1,false
36bb731b-7253-4e64-bd49-84968ca90359,tgrayer6as,4,false
03fa90ae-d544-4950-af89-25b0e62bbab6,psidwick6at,3,false
0d4fa012-8f29-48d1-9079-44dd113a0e03,mparkeson6au,3,true
b81ad997-afab-4fd1-a535-7c9354a8be98,rbuffery6av,2,false
e457d65b-8291-40db-b7f2-ca18a7959cb2,zfoulcher6aw,5,true
cf7d1174-631b-4717-965b-6fd1c78ecad9,bworman6ax,3,false
d3f25181-7b86-46c8-8e11-d5cc2e6727c1,degan6ay,2,false
e3a435b4-367d-47f4-b8bc-20529bfcc955,lmanagh6az,5,false
dbc02ead-fa25-4d2a-8455-16b7378114ef,clindwall6b0,3,true
577282db-cae6-487d-97e0-cea06d1414a2,hhaysar6b1,4,true
92cbb897-6d26-4db1-89b1-80bba0b78cda,sbrimilcombe6b2,3,false
445874b4-c9b9-44e4-bff8-02035742d625,gyendall6b3,1,false
df76432b-42d1-4e67-8cd0-b40931040ec1,mwalczak6b4,5,false
410a70f9-0b84-4e2b-8456-8b617dab4126,mvenmore6b5,1,false
3b0e72e5-62b1-43c9-b0ac-ad04c48f0d49,dcristobal6b6,2,false
e645800d-30dc-4b72-9ce4-628a203bbf79,llowes6b7,3,false
b63fbf5c-d84e-413a-b224-96b2ff85f3cc,gdetocqueville6b8,4,true
73379a43-15e7-43db-ba40-284a81d890e1,mbolsteridge6b9,5,true
2e57de36-36d1-47b9-876c-8c2352548c1e,tshurey6ba,3,true
750e901a-58cc-4e02-b301-dd08b2eafd40,dbentham6bb,5,false
0191ff74-4343-4273-8be9-f07a898804ba,rdacosta6bc,4,false
ccb64380-2976-47a0-a147-9fb12c8aae4f,shumburton6bd,2,false
9507e6b1-4ed7-4f08-a446-2a9e1d926e00,dmcrae6be,2,false
d2205709-3a87-4bab-9fb9-815ec3d709d8,ocumo6bf,4,false
b56407fc-d6ca-48a6-a6d2-9cac1d5fb139,mscorton6bg,5,false
d99b9741-7a22-4405-9307-55084f124c89,oduffy6bh,5,true
565078df-2871-472a-a51c-4d59d0e3f318,atest6bi,2,true
20c5d3aa-ee35-47e5-92a4-cbcf5ec61189,achampniss6bj,3,false
8a714e31-b1bd-480d-bc70-d5156a54e291,kbischop6bk,1,false
0eac117b-be81-480c-846d-343ca6484b65,rmcevoy6bl,5,true
1fd058e4-f2d1-4f70-943f-c22bd2f3f986,asyres6bm,2,true
20df0837-4496-4dcb-ba36-dcaec02c2047,tskakunas6bn,1,true
c3d1e59a-c37f-4236-aea9-02ee8f514316,cscarbarrow6bo,5,false
52afb93f-5115-41c1-94ab-b0e3f30dbc6b,demberton6bp,1,true
7d8d669d-01fe-4f74-970a-ad1dc5e88dd1,csear6bq,3,true
22a8a49b-a2e5-4d48-9991-9abc8a074bd7,mgaule6br,3,false
5d21ce45-9b02-4907-8531-5be7ec5b26dc,claydon6bs,2,true
449122b8-3b48-4e94-af4d-ae2efaf801f6,dmargrie6bt,1,true
1dcbef34-b857-4900-9bcd-3c49f7d73e85,dswanston6bu,3,false
45cd0fa8-19ad-449f-9416-91d60b89759e,vfontenot6bv,3,false
0074196b-ea7e-4445-87f4-99af766e2cd6,cbillin6bw,3,false
ab14ceac-beb4-4429-bf68-219af053aca5,dlargan6bx,5,false
6f3fe23b-fd3d-48d8-91fe-745d2f78f45b,mcrampton6by,3,false
87d40266-014a-4be3-8fa2-f9430fcd6dcf,rhubane6bz,2,true
268857fa-d1d3-48c8-86dd-23eb76aa428a,thowroyd6c0,5,true
367de97a-cdee-45ee-a201-41102423d486,hdifranceschi6c1,2,false
4f5daa1b-0afd-42cc-b541-b9545f497c8d,spowlett6c2,2,false
c9aa02ef-d2f8-4857-a4aa-fac2d3833c21,aspeenden6c3,3,true
b2df69ce-07dc-47b5-a08a-687d267f3235,kkillik6c4,5,false
45c09d6f-be30-46e0-9a5e-a541836087e7,cpaterson6c5,2,false
0ca7e840-efaa-4a82-bac5-ea71cd60bad1,akoppeck6c6,2,true
d0f59d88-2b6d-4fc7-b557-678a82318a13,dvorley6c7,5,true
cbb7b3f8-b6ea-4629-ae58-00c1810c95ab,csnoddy6c8,3,false
1bb00c97-b8f6-4cf2-9492-ad139726bce1,cravillas6c9,1,false
c11376c6-568a-4628-92d1-365f1c153e63,bpassby6ca,1,true
da9085ed-289c-4429-829a-26b791dccb67,ssquire6cb,1,false
385e5546-6435-44b2-895b-97232fc28b9d,gwastall6cc,4,true
f7f8360a-4ca6-4b51-98f1-8daee67ef686,lmcarte6cd,4,false
1035a1a4-1347-4a85-9a08-9db13a5e421f,bsallter6ce,2,false
15f73bd6-bb91-42b9-b725-fdb9ae6519ff,gpetrovykh6cf,2,false
341fc6bb-b70e-4aec-8b0b-8eb23e139f3c,mbytheway6cg,3,false
2e83603a-50e7-483d-8cfe-df548c2fbb81,aridley6ch,4,true
056b3555-4085-49a7-9c1a-8afd9895f1e4,htolcharde6ci,1,false
802515ef-ffdd-4821-aafd-7c2bb7de7990,inayer6cj,4,false
5abf07cb-36db-48b0-8b0b-9cb7ddc3da6b,usteenson6ck,2,false
ec7d933b-9d16-4c01-8cce-ba3a27bc5aaf,rellar6cl,3,true
37d31ca3-b178-4b17-9237-2a55c72d8d73,bspurman6cm,1,false
5a44b7be-9163-4383-b33e-efcbe58ed450,sasbrey6cn,5,false
b51b1566-30f2-496b-8a8b-5326cb6b7067,sacors6co,2,true
54fe38a1-296e-477a-80d5-6ada32d63d8b,atoffano6cp,1,false
6e1bedec-dd74-4be4-8084-96d40c77c1e1,gfirk6cq,3,false
45ecb899-9a8b-4905-9a34-b799af4e787b,rswindin6cr,2,true
413c5cb4-9f5e-45e9-a3f1-0de932b16db8,sdamrell6cs,4,true
1e716b39-d454-45eb-a9b7-fbdbee3e2f70,cmusicka6ct,1,true
a55a6df1-ae25-4254-908b-f284886a9b73,thaughian6cu,4,false
8ddbca7b-9d70-4651-8c81-4076090a071f,llowdyane6cv,1,false
0e467584-a76c-4e1f-baf8-bc415d931ffb,dparkhouse6cw,2,true
e012a061-c451-4e76-b6c5-7de2eae8f1a2,fbelli6cx,1,true
3a4cbfa5-1b9e-4fef-a03e-707cf18a454b,nrobertsson6cy,1,false
1ae130af-cb6b-4e91-82f8-585a3b5a7dba,nnanni6cz,2,false
f1bb6472-fbb9-4115-9b7d-c268278fe0b3,jsmetoun6d0,4,true
9cde07b7-585a-4033-9fed-114035942657,vgudde6d1,4,true
f2f34f2d-395b-4960-ba5b-188108804696,ndunkinson6d2,1,false
467f7a7d-f7f2-40be-a5a4-b59ee350e78c,athurlbourne6d3,1,true
bd52fbc0-4904-437f-a267-0e24280aafd5,gmelin6d4,3,false
25b02c11-b9d6-441c-9e5f-073e577342e1,gdurram6d5,2,true
1a0cf0af-d98f-4b7c-a7f0-c8b8f3c8371e,sdevries6d6,4,true
f50c9c51-d265-4489-98a5-84d6313c74fa,edallemore6d7,3,false
2e8e9cd2-3569-4355-9766-35ca86a0cbf7,khoulison6d8,5,true
ad1255d2-0dd5-461b-9c3a-1a78e22453a6,klukins6d9,4,false
aa2f0973-8b52-4b04-bdb5-69f4116279ef,letuck6da,3,false
fed71098-d0fd-44bb-a4ee-d20353ccde0e,jdwire6db,2,false
ac285320-c99a-450f-a582-abb3e763a208,zboken6dc,2,false
192457ec-fea3-4f8d-8ea1-9ad8534ce27b,jescoffier6dd,2,false
9b60c1f4-c07d-4a67-b169-0f99c3575a18,cforrest6de,2,false
440d4f9c-0573-4aaf-bce6-2205313c5827,aweetch6df,2,false
7a3a2128-329d-4048-8055-7afac8afafa4,rbaggalley6dg,4,true
923ba031-02eb-41d4-b282-075822b5758c,mricardet6dh,4,false
965d7082-c4ea-4ef8-8446-37b8e7906f71,cchiverton6di,1,true
93299b7f-6880-4e30-9eab-2b8075054dc4,dcowthard6dj,1,false
25d9004a-3255-43ba-bd68-04b507c4caf2,emetson6dk,3,false
a956ff9d-facd-4f67-bb6c-02c9dbbfe922,vfloat6dl,5,true
158443a8-7ac3-41bd-87c8-669a86f3abd3,atoolan6dm,4,true
4728136b-70e7-4eb1-a852-8b74e39c5603,rwalby6dn,1,true
d95ea543-571f-46d7-8d6d-b51c0f497bbd,ndorkin6do,5,false
449e9a6a-5dc0-42ec-9a25-a8471ee031e9,bhatter6dp,3,true
a18663c9-df6a-4898-adeb-a30e90002d9e,jbiever6dq,3,true
edbe3e98-7b36-48e2-865c-bec636893f3a,jchristophers6dr,1,true
65d89e47-5a16-4080-ba7c-27cce69ebf42,jmccullum6ds,3,false
3583127f-a4ae-41c5-967e-fdf03d4a04e8,amacgibbon6dt,5,false
7758a1e6-054c-4d52-852e-cc8cabefe801,ccounsell6du,5,true
88b6e1ea-e8d9-43fd-90ac-82165a9ae65a,kbarks6dv,4,true
f26e3a17-1385-490a-ac7e-7040d3c535e0,chabishaw6dw,1,true
cdac6038-9d8a-4940-9f30-ab3a80d97eb1,bbauer6dx,5,true
302ea021-e4d2-49ee-a9cd-c7642e791d3b,aneave6dy,3,true
5489a149-9d6b-4b1a-a6f0-115068d4ad5a,sshilladay6dz,4,true
c887e094-9135-403d-8733-4b71e3ad30f2,mbatisse6e0,3,true
3b5bc962-c8d7-4454-b0c0-c9189ddbcc29,dspruce6e1,3,false
15bf9cbc-b9c6-4ea3-bb70-516a55da4137,csikorsky6e2,1,true
1777ec2a-22dc-4d54-a4ac-ca08e54b1a6d,gjuleff6e3,1,true
9698dc44-95b1-4258-9f3b-1560b97e284f,tmatthewson6e4,2,true
4d8c7072-5ab2-4d18-9def-d6355cc49d3d,adobson6e5,2,true
0b209ce7-00b7-4ba8-b9d5-a29f4b8fb54b,dhartigan6e6,4,true
393ee049-89b8-4aab-a7b3-908f75fdaf29,eungerechts6e7,1,true
4f5f6268-122e-4254-a9f8-f2d691e7e3f5,fzanazzi6e8,3,false
e83e5c1c-974a-4143-a21e-4d6aa6b18066,mnickels6e9,3,true
b69bcf2e-28d3-4299-b1fa-328eda665e84,aarkin6ea,4,true
60768ee3-0007-4e4d-a5b4-9fd9968772ee,bmacgillivray6eb,4,true
efcfdaa9-e6e0-44de-91d8-4e5181e71256,gygou6ec,2,true
0dc492b3-49c0-427a-9b34-fe33e20c5a40,ccusted6ed,4,false
6b9d232d-340a-47e9-9d3f-df39f2ba51f3,rrickardsson6ee,2,false
ab34e209-68a7-41a9-b40a-a0e7125fc7ee,shaslin6ef,5,true
19727efd-29b6-4b2d-8c9c-359f8808ec4d,pmarkovich6eg,5,false
9de9fa09-67b5-4c71-a52d-e5b98d0e2e8e,sloton6eh,4,false
bd65ba14-b6b2-473c-99c3-104e10f46212,xshankster6ei,1,false
b3e0b966-26b8-4997-863c-e0b03a2c3370,bcrummey6ej,5,true
83cb5804-1a91-4a1f-9ce3-e935f1943487,mthunderchief6ek,4,false
45b6c6bb-dc22-4580-88df-a0e0bfaba8f8,cgiovannoni6el,4,true
0dcd810e-0646-4196-9441-fba3de6670e1,gdecruce6em,3,true
5b91d5f0-c793-47bf-87c0-29f9eafbca97,htodman6en,4,false
f8507bcf-3f8f-4e94-98ea-245ea7bcf6c3,tokenny6eo,3,true
03bb13b0-da13-4597-b408-4b5b016471db,peddicott6ep,3,false
87ab6c20-09f7-44bd-a8bc-60cff9d88b03,gbanstead6eq,4,false
7601a90e-9757-4e57-9747-bfdcc9c757ce,rbitten6er,1,true
419bd905-2577-43b9-b166-04e26b4aa15c,llamasna6es,3,false
fdef533f-145c-4452-bc32-0a10850905c2,vforde6et,4,true
3952daf3-99e5-4518-b8d0-0741392b71f5,gocahey6eu,3,true
329cda5d-2d13-49ee-8f85-a6b191700dc9,pschusterl6ev,2,false
dca40cc4-d9d4-4d55-a776-ec338b8f433a,mrainger6ew,1,true
aae4c09e-d9c1-487e-a49a-12320b932fdb,jberrygun6ex,5,true
395133fc-1193-4caf-8aae-c87b75a5639c,twilder6ey,5,false
db901eed-98d4-4332-8117-303058f5963f,jenever6ez,3,true
2ad6d691-eab7-4001-ae7a-8b39845a6fb9,skneeshaw6f0,5,true
91a3375e-2874-41cd-9070-58a9ec5349b2,lgritland6f1,3,true
92c587eb-4bce-4d46-9a25-e2ac062b4ec4,bbeeson6f2,2,true
fab5d3cf-6d78-4e19-b663-50f636013e84,acalloway6f3,5,true
4ca9c68a-64c8-4ca6-b16b-ff92ca89e5d6,ndennant6f4,1,false
22e7990b-f44e-45e4-8c87-04a25bcfd7dc,mbedminster6f5,1,true
6c73b60e-783f-45af-bf61-e90dd987ca5f,gmeron6f6,1,true
ec109952-99ad-451e-9d49-138c4844def3,ecoomber6f7,5,true
e36055ca-f89b-486b-ae0c-5fbeb9db3ed9,mscrase6f8,2,true
26728158-4d8f-4ce8-a17d-b7984f5cbb02,wtiddeman6f9,5,true
3187b1e6-b4d8-4c87-86c4-b21fab443613,crawlin6fa,5,true
ba9d6a3f-a497-41c3-9758-a1d7d48d0e96,bfrood6fb,2,true
58566aaa-69ec-4af2-a23b-c154527744b8,ykairns6fc,5,false
085dac1d-aa3d-44d9-9be2-85387077b49b,rbriereton6fd,5,false
d0802e88-51b0-47e7-a231-e35941cee7cd,nclemits6fe,1,false
14a580ca-f1b3-4f51-8e09-a55c447e6800,vflicker6ff,3,true
946993ee-6dd8-4b1a-af0f-3385cf1e6e8e,xdewitt6fg,4,false
e02bfa1c-5662-4f25-b28d-c35c3108e5c7,yscrannage6fh,5,true
b5add0f1-6509-41d6-98a1-cc557fb497f0,ncave6fi,3,false
d678463b-cc30-4937-8322-75785a4bb5a0,mstonnell6fj,1,true
229e159c-aa0e-4395-98fd-d57ecfd6f02c,candraud6fk,2,true
92fe67f9-5a03-409c-a8fe-8b1450c4781b,fgillebride6fl,5,true
a89da6ea-6da0-4e3a-831e-08a092ecbf1a,ggronav6fm,2,false
9d063c6c-c3c4-4f15-8bda-2681d3eca910,cbragge6fn,4,true
a743c9b1-be71-4832-98e7-0e721375ca59,mbahike6fo,4,false
0c98b365-05e0-4ad3-b037-ec2aa882fe1f,hducker6fp,4,false
29a7eb76-4c11-44b8-8e22-fef56a59a2a8,syellowlees6fq,3,true
3f03e420-b91f-417f-a536-2ab2d12a76b8,mesley6fr,3,true
63fb49fb-4874-4633-a0f4-ffacb94f9c85,kokker6fs,4,false
d58025c6-980e-4a63-8bab-4896e1f58944,bstreeting6ft,5,false
ef6f13b3-711d-40fb-a935-483cbb318ebc,owherrit6fu,4,true
b200eb10-7ec3-469f-979d-272d912390bd,abrammer6fv,3,true
02dd2de4-54a3-473e-b048-fa2f8d7d250f,kdefreyne6fw,5,false
64642669-956f-4cf6-a849-9216fa244d41,lgave6fx,2,false
e35f8445-6b40-434f-ba7a-3d8a5e7378d4,mwixey6fy,4,false
625ace7b-1525-4d21-ba62-56c089f856f9,kgiacomo6fz,5,false
26859162-652c-46fe-98d6-46439da73e4b,bhaskett6g0,3,false
356bd50e-9cd3-4986-a0b6-8c03487852d7,bpreshaw6g1,3,false
14c1e67c-d656-409d-a5f0-b687e8b0f604,mtutsell6g2,4,true
197240c5-3ca8-4606-9012-0cb44f3c7362,rnormington6g3,4,false
3da048a1-a820-4f7f-9e48-668b85faba54,cpeffer6g4,4,true
b1b31be2-814a-474d-a44f-279b62a72276,creicharz6g5,5,true
2e4d235c-ef2c-4129-9026-211cf0023d1b,sdencs6g6,3,false
5f240fa9-96a5-4b6f-b095-b749b63ae70b,vtheodore6g7,4,false
9ef3e1eb-1c24-4ec7-ace6-ce90b121a013,kgovinlock6g8,5,true
38c75fb5-6734-4815-b3ec-3c4093dc77b1,mcosgreave6g9,5,false
ce7063c7-58ff-435d-8a06-09607b6891f6,mrickersey6ga,1,true
a6cb2e3f-4c7f-4c19-a23d-db70571393d0,acaret6gb,2,true
968df044-7968-49b6-b445-38c23fa5778a,lfitzpatrick6gc,4,false
703102bb-6f46-4119-909b-c922f753bebb,losuaird6gd,3,true
59df941e-f5ba-43ac-b3c2-450a33ee3a97,ftruggian6ge,5,true
ace3389c-135a-4f1b-8db0-c4682c231cd7,acisson6gf,1,false
63734b67-0c68-485f-85e9-d50b376a55e5,lcleiment6gg,5,false
83b94efc-3b0a-41ac-abd1-e23a70599482,cduro6gh,2,false
8e3db049-56c5-48b2-93d2-b7752cda61f3,agoodlip6gi,3,true
01570084-21b3-4e1c-91ff-528aff94c6e0,aguinnane6gj,5,true
970a3e6c-3ddd-4a3a-ad1d-f6efb6817bca,bewbanks6gk,5,true
e16e10d4-85f4-48db-9fed-5c63788b5a6f,ileroux6gl,3,true
ea90d8ba-858d-4062-a8a1-7f7d57a9ae97,dedmondson6gm,3,false
5730aaaa-fcd1-46f6-9269-af5565e8e9ac,twhellans6gn,1,true
3d57ac61-671d-4bff-bcfe-21b4fd9204ab,jglazyer6go,3,false
69ef9128-bcbb-4722-8a36-9197ec7f1123,lcamidge6gp,2,true
70ce64b7-d0b1-49d6-a20b-91af45081e99,cevenett6gq,5,true
dacdc93a-4f3d-4121-a22a-26e169d151d4,ffresson6gr,1,false
2b0806a1-bab8-46d2-b286-e6894eafb4b8,kcassley6gs,4,true
be7a47c6-3031-4632-b322-dc13b68f4967,bkisar6gt,4,true
387b2623-a7cf-402c-917c-505cf59aaaae,cgrimwade6gu,4,true
aa0285b6-47d5-4eaa-ba3d-b677308f44fe,rborris6gv,4,true
46811845-d760-4355-b371-542ed185bd97,egrovier6gw,2,false
9473dddf-d437-417f-827b-29da3ee66494,toller6gx,2,true
53f8dfbf-e2ba-48da-a217-4318d0fc3a74,rmerrill6gy,3,true
75f4ada0-eb12-4c15-8430-c55bb9b870c8,ncavil6gz,3,true
2b780453-61fa-40c7-b530-1166c435f812,lprobyn6h0,4,true
21fd48a7-d154-4345-a865-ede9c83226b4,ctumelty6h1,5,true
cc30d1ad-2663-4599-b913-9523551e108c,ffeuell6h2,1,false
4720a100-3b1f-4d61-80a9-0929bd4eb238,vlecount6h3,5,true
14ddaa67-8340-4109-bc25-c5bdd3bbeee3,ltrevithick6h4,3,true
6435a585-e693-450d-ae07-4ab390f333ab,rtearle6h5,5,false
d9f9c295-bbf7-413c-ad84-22c1b533b471,kneem6h6,3,false
759819a8-bbb4-4f55-ae77-10392d6d6340,cmossop6h7,1,false
23ac8449-864b-4f3f-b577-df704b1e0934,ndinsmore6h8,3,false
3978d73a-4fd0-47eb-971c-ef01c1d59f9d,mpurtell6h9,4,false
ae57f4a8-bd62-4181-94e8-8972a0d7a142,sduffree6ha,2,true
bad755bb-f989-4ca0-8f82-1ae4f9633096,tcahani6hb,2,false
825d617b-21d2-4a0f-9264-447ba789cd63,seuston6hc,2,false
4778116b-782a-4480-9d81-c294e381ed33,csandall6hd,3,false
1b70e7ce-fdba-4fa7-9d77-835d335459a5,ddassindale6he,4,false
dc0e75cc-2ea8-4418-a224-f6434b28be32,fwetherby6hf,4,false
5f7a5ae9-7f2d-4c10-ab92-2315b8423104,spetegre6hg,3,true
1a21d827-1810-45f9-835e-1abbde7310f5,goneal6hh,1,true
5b950df2-aada-4df6-a490-1e3c6471df3d,ctatteshall6hi,2,false
7c11a44b-79aa-4e90-864b-980e2b2b38cb,lfawdry6hj,2,true
f2ed611f-1b60-4216-abe8-4ef5b8cb179e,cdickie6hk,4,true
86fca8e6-914a-4bdf-aacc-cee0453ca086,folivari6hl,5,true
51cd849e-edbf-4e0e-9f21-5355d38d421e,chirtzmann6hm,2,false
caec104c-3015-4264-9a10-c33fab965479,ystyche6hn,2,false
03cfd0ac-e868-4e86-82ba-b9369915dc60,erobberecht6ho,1,true
ff767e5b-dce5-4ab9-8c73-f23d1976ef18,bcrew6hp,2,true
0ef6a4a4-a245-4741-a213-75ff1a89e070,awakeling6hq,3,false
ea45ccec-3bae-4b27-a02c-779ecfb4cbae,bthebeaud6hr,1,true
5f5bd07e-e448-42ac-9c68-178802bfcc92,fworlidge6hs,1,false
09114a95-6976-4b6d-9e3a-e81f13197f6b,rsteart6ht,2,false
f0ad05d0-661a-406a-a8a7-382eb7be1b17,byitzovicz6hu,1,true
9a5c40dd-72ea-4d67-93a4-7f104faf7980,ssyers6hv,1,true
1eb32889-7575-4544-8cf4-3baa9f0140a9,jartus6hw,1,true
7f761b2d-e640-46a5-9b3f-aefb5bf5341b,ekenen6hx,4,true
0e5298e1-b5a3-4673-b183-af759f1284f4,cplenderleith6hy,1,true
4f873765-9220-4166-ae9e-06cc124bcf31,swelbourn6hz,3,true
a956fcc1-9359-41d1-8b93-11b67ad3c0fe,ncadney6i0,4,false
464665bf-03ae-4978-b8bd-8eb118c4d4a6,agarthshore6i1,5,false
68e69071-2349-404f-9646-419b2c7268cc,oradmer6i2,1,false
83a1399e-306f-4f2e-a82d-71508439d58d,jdewen6i3,3,false
b7846764-db36-4777-9c4c-e1c8eb465cd3,swaterhous6i4,5,true
9506d12d-05a2-43f5-97b6-44675b3a3d56,alandrick6i5,3,true
4ea96881-a7ac-408d-b860-f5d74da4035f,cingram6i6,5,true
d0b5cae4-ca5e-4c93-a753-042e121eafc8,hdomenico6i7,2,false
ce104498-22f9-4324-abca-00fb3af73882,gslidders6i8,1,false
d0495b6e-7484-4e10-aed2-d5ea7c44a8e4,vmotton6i9,3,false
e35b110b-cc0a-49b8-a66b-1a8166eebf6c,rclemont6ia,1,false
547e13f9-f1c2-411b-8f80-768590a8f2c8,kprosek6ib,5,true
53adf6f3-704f-466b-a75f-60afb63f81bf,jforst6ic,4,false
16657e97-af97-4c17-8fb7-09e31051d781,dgrindle6id,4,false
cc8009c0-7ee6-41f7-9e1f-d06296f99d1f,jtrevear6ie,3,true
36c83fb0-a969-467b-928f-276225690e25,mjoslow6if,2,true
860cb364-90c3-478d-a16d-240558e4d3b7,snoton6ig,5,true
17910db4-3b36-471c-9e1b-697b048733c2,gbellwood6ih,2,true
a5f5bebf-e984-4acb-9678-65ebba5c81c8,apalser6ii,2,false
6e06f18f-bbbf-4b5a-9b14-26e568401a63,kaizikov6ij,5,false
6a7c295a-dc26-49c1-a70c-49028cbf1662,hmccombe6ik,4,true
8f25cc1a-ebe3-48a5-936e-15124c4da890,dofen6il,1,true
e695e137-791a-4439-bce8-0d17bd9d710c,mhamilton6im,2,true
eeaf5340-cda9-416a-8eda-02f1e54535f1,ubunyan6in,1,false
6000cf02-f924-42b4-a3a6-72c688b20df7,cmintoff6io,5,false
3f6f0256-5434-4780-8200-62fb69d9822d,jshakespeare6ip,4,false
6504d926-3975-4a1c-a544-8f35f8a770fa,tgeorgel6iq,4,false
da85b851-7423-4a79-a957-57802200bd10,wlomasney6ir,5,true
772f7597-9588-46c1-b42b-4288bb0b0531,bmowatt6is,1,true
6cb6ec68-ce7c-4d8d-8206-2b452922090f,mchinn6it,3,true
8bbc06be-8a13-4a15-ab14-4039d3820268,mclavey6iu,5,false
849bc9b2-1167-44bb-8c96-a9bd809f674c,alandreth6iv,3,false
2033aa37-7e02-4014-9892-417412968ad7,owigley6iw,4,false
f9483bb4-18d8-4345-8a1d-8b5b27571e76,amcglew6ix,5,false
215bbd0e-fc2c-4571-9d68-19360231ec25,jmargarson6iy,4,false
c7c55040-0a97-4efc-b660-fb997fa10ae9,lmacgee6iz,4,false
5771747d-38f2-4d5d-a11c-e4a110a4a550,mjarvis6j0,3,false
80ecf3af-576b-4b76-8769-dc5b2075910e,nvautrey6j1,3,true
ba57a072-66d7-4c39-a977-5b32a338b9fa,vklimkov6j2,3,true
34b78ca7-06dc-495b-a381-cc00e66ba86a,hdesaur6j3,1,false
2b487789-6764-4566-b534-45b5e15f3bf7,rhannaway6j4,4,true
1254fb6b-8238-499e-8739-88c753cb4cff,esconce6j5,1,false
b92d338f-888c-415f-85a2-3aa3b64dbe02,severard6j6,1,false
bab1cbeb-5719-478f-8394-cfeea51abf49,bbrodley6j7,4,true
f5c2a1fd-2e25-434e-a0aa-f07ce057603c,ohotchkin6j8,5,true
4828f46e-b000-4bbe-909b-c8c76a63e337,dsellack6j9,4,false
800be0d9-f262-4a24-9ce6-412ac870018d,kpointer6ja,2,false
399155b9-d359-45bd-8583-a385e6e03872,dkupisz6jb,2,true
fa283bc3-c4ef-4108-9053-1fc9e5401dfd,zatwel6jc,5,true
12a1ac6e-3101-41df-9b82-362bc6e81425,fpietri6jd,4,false
78d0ce62-8b16-4f50-8dba-5f22227c0432,ktillman6je,5,false
aec76aa8-7514-4b51-862b-1d34ab270b0d,jabrahim6jf,5,true
b81aca3e-6b7c-470c-8dd5-34b425cd0104,hbonellie6jg,5,true
f7a66342-4290-47d5-9b64-8a275923135e,lwaszczyk6jh,2,true
9b639daa-8a66-4d59-b687-2a9b0b1ccd1d,smazzilli6ji,4,true
5e1ba295-c600-42eb-bc7a-824b70be109f,ccorbally6jj,2,false
60af5a9c-98eb-47f1-a7ac-5e2240d37476,bphillot6jk,4,true
6491a762-cd23-4026-b0e2-fa6aeb5f1557,dsandeford6jl,2,true
768e6bc9-3f9b-4066-a562-adde1d9c92f4,rmccord6jm,1,true
44f4de12-4078-42f5-8d2a-744fea775bca,dprazor6jn,3,true
cfb71770-ac18-4094-a130-86b258485ef7,omeynell6jo,3,true
8067d30d-4c7d-42ed-8bf8-e5accda3f992,gappleford6jp,3,true
874c61fb-0f4e-4dd9-a8e5-5531ecb7e229,ttitcombe6jq,2,false
5287e8bf-885d-4cfb-a90e-c6dcde2c3bd7,hsecombe6jr,1,false
3f42e26a-21a2-4b6a-a0c9-254de54899b0,anutkins6js,3,true
47eaf7d5-3551-459e-8983-db329bde51b1,sahlin6jt,3,false
61eadef3-86d3-4b93-a885-b43e3bf3d252,gmityashin6ju,1,true
969a5e1f-d3ff-4f0b-b61a-66adafbbf07a,ocampion6jv,3,false
8128eaae-83b8-401f-a2a4-72eedbd7b59c,dperfitt6jw,1,false
ca93ba64-02f5-4121-b436-5ed58e66c285,ilaughtisse6jx,2,true
c5ed09d9-8b01-453f-b86d-6146f8c415a7,shaddington6jy,1,false
c539f81b-c07c-4940-b4ac-a18c1158d2fd,idickson6jz,3,true
cd943be4-7c75-4648-94ec-8eadcbac1b6e,hchafney6k0,3,true
a21cb6f1-1589-44a0-bf62-35510f5e1d78,zwarnes6k1,1,false
28b4441a-7b66-4ca5-b12a-0de0341d4400,eminette6k2,2,true
a366dd6b-352f-44eb-a86d-2576be1283d3,raxtell6k3,2,true
671b5b53-ce6e-46df-9b3e-05091eb2e6f2,hmowen6k4,2,false
a1b9a2fb-2f8d-4559-93eb-0f5c0fc5efa3,mbrelsford6k5,4,true
37d31aeb-c8a3-4327-8505-8fd2e6f7535b,mburghall6k6,1,false
3577c4a7-9f3b-4553-8231-83e95a1a4f74,wmarl6k7,1,true
24e422be-6dbe-4ae5-a87c-b6664f64369d,gwermerling6k8,5,true
06b72663-3922-4121-8d6b-468052c0ea09,kkerswill6k9,5,false
cbc62e21-777d-4c36-a419-bfe5098582a8,wtuffield6ka,3,false
454641cb-08c1-4437-8bc0-8bf0f7d56b90,cdutt6kb,2,true
